orderID,orderDate,requiredDate,shippedDate,shippingStatus,freight,shipperName,productID,productName,categoryName,unitPrice,quantity,discount,netRevenue,customerName,shipCountry
10711,2014-10-21,2014-12-02,2014-10-29,On-Time,52.41,United Package,41,Jack's New England Clam Chowder,Seafood,9.65,42,0.0,405.3,Save-a-lot Markets,USA
10711,2014-10-21,2014-12-02,2014-10-29,On-Time,52.41,United Package,19,Teatime Chocolate Biscuits,Confections,9.2,12,0.0,110.4,Save-a-lot Markets,USA
10711,2014-10-21,2014-12-02,2014-10-29,On-Time,52.41,United Package,53,Perth Pasties,Meat & Poultry,32.8,120,0.0,3936,Save-a-lot Markets,USA
10713,2014-10-22,2014-11-19,2014-10-24,On-Time,167.05,Speedy Express,26,Gumbär Gummibärchen,Confections,31.23,30,0.0,936.9,Save-a-lot Markets,USA
10713,2014-10-22,2014-11-19,2014-10-24,On-Time,167.05,Speedy Express,10,Ikura,Seafood,31.0,18,0.0,558,Save-a-lot Markets,USA
10713,2014-10-22,2014-11-19,2014-10-24,On-Time,167.05,Speedy Express,45,Rogede sild,Seafood,9.5,110,0.0,1045,Save-a-lot Markets,USA
10713,2014-10-22,2014-11-19,2014-10-24,On-Time,167.05,Speedy Express,46,Spegesild,Seafood,12.0,24,0.0,288,Save-a-lot Markets,USA
10714,2014-10-22,2014-11-19,2014-10-27,On-Time,24.49,Federal Shipping,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,18,0.25,513,Save-a-lot Markets,USA
10714,2014-10-22,2014-11-19,2014-10-27,On-Time,24.49,Federal Shipping,17,Alice Mutton,Meat & Poultry,39.0,27,0.25,789.75,Save-a-lot Markets,USA
10714,2014-10-22,2014-11-19,2014-10-27,On-Time,24.49,Federal Shipping,58,Escargots de Bourgogne,Seafood,13.25,12,0.25,119.25,Save-a-lot Markets,USA
10714,2014-10-22,2014-11-19,2014-10-27,On-Time,24.49,Federal Shipping,2,Chang,Beverages,19.0,30,0.25,427.5,Save-a-lot Markets,USA
10714,2014-10-22,2014-11-19,2014-10-27,On-Time,24.49,Federal Shipping,47,Zaanse koeken,Confections,9.5,50,0.25,356.25,Save-a-lot Markets,USA
10722,2014-10-29,2014-12-10,2014-11-04,On-Time,74.58,Speedy Express,2,Chang,Beverages,19.0,3,0.0,57,Save-a-lot Markets,USA
10722,2014-10-29,2014-12-10,2014-11-04,On-Time,74.58,Speedy Express,68,Scottish Longbreads,Confections,12.5,45,0.0,562.5,Save-a-lot Markets,USA
10722,2014-10-29,2014-12-10,2014-11-04,On-Time,74.58,Speedy Express,75,Rhönbräu Klosterbier,Beverages,7.75,42,0.0,325.5,Save-a-lot Markets,USA
10722,2014-10-29,2014-12-10,2014-11-04,On-Time,74.58,Speedy Express,31,Gorgonzola Telino,Dairy Products,12.5,50,0.0,625,Save-a-lot Markets,USA
10748,2014-11-20,2014-12-18,2014-11-28,On-Time,232.55,Speedy Express,40,Boston Crab Meat,Seafood,18.4,40,0.0,736,Save-a-lot Markets,USA
10748,2014-11-20,2014-12-18,2014-11-28,On-Time,232.55,Speedy Express,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,28,0.0,1064,Save-a-lot Markets,USA
10748,2014-11-20,2014-12-18,2014-11-28,On-Time,232.55,Speedy Express,23,Tunnbröd,Grains & Cereals,9.0,44,0.0,396,Save-a-lot Markets,USA
10757,2014-11-27,2014-12-25,2014-12-15,On-Time,8.19,Speedy Express,62,Tarte au sucre,Confections,49.3,30,0.0,1479,Save-a-lot Markets,USA
10757,2014-11-27,2014-12-25,2014-12-15,On-Time,8.19,Speedy Express,64,Wimmers gute Semmelknödel,Grains & Cereals,33.25,24,0.0,798,Save-a-lot Markets,USA
10757,2014-11-27,2014-12-25,2014-12-15,On-Time,8.19,Speedy Express,34,Sasquatch Ale,Beverages,14.0,30,0.0,420,Save-a-lot Markets,USA
10757,2014-11-27,2014-12-25,2014-12-15,On-Time,8.19,Speedy Express,59,Raclette Courdavault,Dairy Products,55.0,7,0.0,385,Save-a-lot Markets,USA
10815,2015-01-05,2015-02-02,2015-01-14,On-Time,14.62,Federal Shipping,33,Geitost,Dairy Products,2.5,16,0.0,40,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,19,Teatime Chocolate Biscuits,Confections,9.2,12,0.2,88.32,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,1,Chai,Beverages,18.0,80,0.2,1152,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,37,Gravad lax,Seafood,26.0,60,0.2,1248,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,60,Camembert Pierrot,Dairy Products,34.0,45,0.2,1224,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,71,Flotemysost,Dairy Products,21.5,55,0.2,946,Save-a-lot Markets,USA
10847,2015-01-22,2015-02-05,2015-02-10,Delayed,487.57,Federal Shipping,45,Rogede sild,Seafood,9.5,36,0.2,273.6,Save-a-lot Markets,USA
10882,2015-02-11,2015-03-11,2015-02-20,On-Time,23.1,Federal Shipping,42,Singaporean Hokkien Fried Mee,Grains & Cereals,14.0,25,0.0,350,Save-a-lot Markets,USA
10882,2015-02-11,2015-03-11,2015-02-20,On-Time,23.1,Federal Shipping,49,Maxilaku,Confections,20.0,20,0.15,340,Save-a-lot Markets,USA
10882,2015-02-11,2015-03-11,2015-02-20,On-Time,23.1,Federal Shipping,54,Tourtière,Meat & Poultry,7.45,32,0.15,202.64,Save-a-lot Markets,USA
10894,2015-02-18,2015-03-18,2015-02-20,On-Time,116.13,Speedy Express,69,Gudbrandsdalsost,Dairy Products,36.0,50,0.05,1710,Save-a-lot Markets,USA
10894,2015-02-18,2015-03-18,2015-02-20,On-Time,116.13,Speedy Express,75,Rhönbräu Klosterbier,Beverages,7.75,120,0.05,883.5,Save-a-lot Markets,USA
10894,2015-02-18,2015-03-18,2015-02-20,On-Time,116.13,Speedy Express,13,Konbu,Seafood,6.0,28,0.05,159.6,Save-a-lot Markets,USA
10941,2015-03-11,2015-04-08,2015-03-20,On-Time,400.81,United Package,31,Gorgonzola Telino,Dairy Products,12.5,44,0.25,412.5,Save-a-lot Markets,USA
10941,2015-03-11,2015-04-08,2015-03-20,On-Time,400.81,United Package,68,Scottish Longbreads,Confections,12.5,80,0.25,750,Save-a-lot Markets,USA
10941,2015-03-11,2015-04-08,2015-03-20,On-Time,400.81,United Package,62,Tarte au sucre,Confections,49.3,30,0.25,1109.25,Save-a-lot Markets,USA
10941,2015-03-11,2015-04-08,2015-03-20,On-Time,400.81,United Package,72,Mozzarella di Giovanni,Dairy Products,34.8,50,0.0,1740,Save-a-lot Markets,USA
10983,2015-03-27,2015-04-24,2015-04-06,On-Time,657.54,United Package,57,Ravioli Angelo,Grains & Cereals,19.5,15,0.0,292.5,Save-a-lot Markets,USA
10983,2015-03-27,2015-04-24,2015-04-06,On-Time,657.54,United Package,13,Konbu,Seafood,6.0,84,0.15,428.4,Save-a-lot Markets,USA
10984,2015-03-30,2015-04-27,2015-04-03,On-Time,211.22,Federal Shipping,36,Inlagd Sill,Seafood,19.0,40,0.0,760,Save-a-lot Markets,USA
10984,2015-03-30,2015-04-27,2015-04-03,On-Time,211.22,Federal Shipping,24,Guarana Fantastica,Beverages,4.5,20,0.0,90,Save-a-lot Markets,USA
10984,2015-03-30,2015-04-27,2015-04-03,On-Time,211.22,Federal Shipping,16,Pavlova,Confections,17.45,55,0.0,959.75,Save-a-lot Markets,USA
11002,2015-04-06,2015-05-04,2015-04-16,On-Time,141.16,Speedy Express,55,Pâté chinois,Meat & Poultry,24.0,40,0.0,960,Save-a-lot Markets,USA
11002,2015-04-06,2015-05-04,2015-04-16,On-Time,141.16,Speedy Express,35,Steeleye Stout,Beverages,18.0,15,0.15,229.5,Save-a-lot Markets,USA
11002,2015-04-06,2015-05-04,2015-04-16,On-Time,141.16,Speedy Express,42,Singaporean Hokkien Fried Mee,Grains & Cereals,14.0,24,0.15,285.6,Save-a-lot Markets,USA
11002,2015-04-06,2015-05-04,2015-04-16,On-Time,141.16,Speedy Express,13,Konbu,Seafood,6.0,56,0.0,336,Save-a-lot Markets,USA
11030,2015-04-17,2015-05-15,2015-04-27,On-Time,830.75,United Package,2,Chang,Beverages,19.0,100,0.25,1425,Save-a-lot Markets,USA
11030,2015-04-17,2015-05-15,2015-04-27,On-Time,830.75,United Package,29,Thüringer Rostbratwurst,Meat & Poultry,123.79,60,0.25,5570.55,Save-a-lot Markets,USA
11030,2015-04-17,2015-05-15,2015-04-27,On-Time,830.75,United Package,59,Raclette Courdavault,Dairy Products,55.0,100,0.25,4125,Save-a-lot Markets,USA
11030,2015-04-17,2015-05-15,2015-04-27,On-Time,830.75,United Package,5,Chef Anton's Gumbo Mix,Condiments,21.35,70,0.0,1494.5,Save-a-lot Markets,USA
11031,2015-04-17,2015-05-15,2015-04-24,On-Time,227.22,United Package,64,Wimmers gute Semmelknödel,Grains & Cereals,33.25,20,0.0,665,Save-a-lot Markets,USA
11031,2015-04-17,2015-05-15,2015-04-24,On-Time,227.22,United Package,1,Chai,Beverages,18.0,45,0.0,810,Save-a-lot Markets,USA
11031,2015-04-17,2015-05-15,2015-04-24,On-Time,227.22,United Package,24,Guarana Fantastica,Beverages,4.5,21,0.0,94.5,Save-a-lot Markets,USA
11031,2015-04-17,2015-05-15,2015-04-24,On-Time,227.22,United Package,13,Konbu,Seafood,6.0,80,0.0,480,Save-a-lot Markets,USA
11031,2015-04-17,2015-05-15,2015-04-24,On-Time,227.22,United Package,71,Flotemysost,Dairy Products,21.5,16,0.0,344,Save-a-lot Markets,USA
11064,2015-05-01,2015-05-29,2015-05-04,On-Time,30.09,Speedy Express,53,Perth Pasties,Meat & Poultry,32.8,25,0.1,738,Save-a-lot Markets,USA
11064,2015-05-01,2015-05-29,2015-05-04,On-Time,30.09,Speedy Express,68,Scottish Longbreads,Confections,12.5,55,0.0,687.5,Save-a-lot Markets,USA
11064,2015-05-01,2015-05-29,2015-05-04,On-Time,30.09,Speedy Express,41,Jack's New England Clam Chowder,Seafood,9.65,12,0.0,115.8,Save-a-lot Markets,USA
11064,2015-05-01,2015-05-29,2015-05-04,On-Time,30.09,Speedy Express,17,Alice Mutton,Meat & Poultry,39.0,77,0.1,2702.7,Save-a-lot Markets,USA
11064,2015-05-01,2015-05-29,2015-05-04,On-Time,30.09,Speedy Express,55,Pâté chinois,Meat & Poultry,24.0,4,0.1,86.4,Save-a-lot Markets,USA
10359,2013-11-21,2013-12-19,2013-11-26,On-Time,288.43,Federal Shipping,31,Gorgonzola Telino,Dairy Products,10.0,70,0.05,665,Seven Seas Imports,UK
10359,2013-11-21,2013-12-19,2013-11-26,On-Time,288.43,Federal Shipping,16,Pavlova,Confections,13.9,56,0.05,739.48,Seven Seas Imports,UK
10359,2013-11-21,2013-12-19,2013-11-26,On-Time,288.43,Federal Shipping,60,Camembert Pierrot,Dairy Products,27.2,80,0.05,2067.2,Seven Seas Imports,UK
10377,2013-12-09,2014-01-06,2013-12-13,On-Time,22.21,Federal Shipping,39,Chartreuse verte,Beverages,14.4,20,0.15,244.8,Seven Seas Imports,UK
10377,2013-12-09,2014-01-06,2013-12-13,On-Time,22.21,Federal Shipping,28,Rössle Sauerkraut,Produce,36.4,20,0.15,618.8,Seven Seas Imports,UK
10388,2013-12-19,2014-01-16,2013-12-20,On-Time,34.86,Speedy Express,53,Perth Pasties,Meat & Poultry,26.2,40,0.0,1048,Seven Seas Imports,UK
10388,2013-12-19,2014-01-16,2013-12-20,On-Time,34.86,Speedy Express,45,Rogede sild,Seafood,7.6,15,0.2,91.2,Seven Seas Imports,UK
10388,2013-12-19,2014-01-16,2013-12-20,On-Time,34.86,Speedy Express,52,Filo Mix,Grains & Cereals,5.6,20,0.2,89.6,Seven Seas Imports,UK
10472,2014-03-12,2014-04-09,2014-03-19,On-Time,4.2,Speedy Express,51,Manjimup Dried Apples,Produce,42.4,18,0.0,763.2,Seven Seas Imports,UK
10472,2014-03-12,2014-04-09,2014-03-19,On-Time,4.2,Speedy Express,24,Guarana Fantastica,Beverages,3.6,80,0.05,273.6,Seven Seas Imports,UK
10523,2014-05-01,2014-05-29,2014-05-30,Delayed,77.63,United Package,20,Sir Rodney's Marmalade,Confections,81.0,15,0.1,1093.5,Seven Seas Imports,UK
10523,2014-05-01,2014-05-29,2014-05-30,Delayed,77.63,United Package,37,Gravad lax,Seafood,26.0,18,0.1,421.2,Seven Seas Imports,UK
10523,2014-05-01,2014-05-29,2014-05-30,Delayed,77.63,United Package,41,Jack's New England Clam Chowder,Seafood,9.65,6,0.1,52.11,Seven Seas Imports,UK
10523,2014-05-01,2014-05-29,2014-05-30,Delayed,77.63,United Package,17,Alice Mutton,Meat & Poultry,39.0,25,0.1,877.5,Seven Seas Imports,UK
10547,2014-05-23,2014-06-20,2014-06-02,On-Time,178.43,United Package,32,Mascarpone Fabioli,Dairy Products,32.0,24,0.15,652.8,Seven Seas Imports,UK
10547,2014-05-23,2014-06-20,2014-06-02,On-Time,178.43,United Package,36,Inlagd Sill,Seafood,19.0,60,0.0,1140,Seven Seas Imports,UK
10800,2014-12-26,2015-01-23,2015-01-05,On-Time,137.44,Federal Shipping,54,Tourtière,Meat & Poultry,7.45,7,0.1,46.94,Seven Seas Imports,UK
10800,2014-12-26,2015-01-23,2015-01-05,On-Time,137.44,Federal Shipping,51,Manjimup Dried Apples,Produce,53.0,10,0.1,477,Seven Seas Imports,UK
10800,2014-12-26,2015-01-23,2015-01-05,On-Time,137.44,Federal Shipping,11,Queso Cabrales,Dairy Products,21.0,50,0.1,945,Seven Seas Imports,UK
10804,2014-12-30,2015-01-27,2015-01-07,On-Time,27.33,United Package,28,Rössle Sauerkraut,Produce,45.6,24,0.0,1094.4,Seven Seas Imports,UK
10804,2014-12-30,2015-01-27,2015-01-07,On-Time,27.33,United Package,49,Maxilaku,Confections,20.0,4,0.15,68,Seven Seas Imports,UK
10804,2014-12-30,2015-01-27,2015-01-07,On-Time,27.33,United Package,10,Ikura,Seafood,31.0,36,0.0,1116,Seven Seas Imports,UK
10869,2015-02-04,2015-03-04,2015-02-09,On-Time,143.28,Speedy Express,68,Scottish Longbreads,Confections,12.5,20,0.0,250,Seven Seas Imports,UK
10869,2015-02-04,2015-03-04,2015-02-09,On-Time,143.28,Speedy Express,11,Queso Cabrales,Dairy Products,21.0,10,0.0,210,Seven Seas Imports,UK
10869,2015-02-04,2015-03-04,2015-02-09,On-Time,143.28,Speedy Express,1,Chai,Beverages,18.0,40,0.0,720,Seven Seas Imports,UK
10869,2015-02-04,2015-03-04,2015-02-09,On-Time,143.28,Speedy Express,23,Tunnbröd,Grains & Cereals,9.0,50,0.0,450,Seven Seas Imports,UK
10341,2013-10-29,2013-11-26,2013-11-05,On-Time,26.78,Federal Shipping,33,Geitost,Dairy Products,2.0,8,0.0,16,Simons bistro,Denmark
10341,2013-10-29,2013-11-26,2013-11-05,On-Time,26.78,Federal Shipping,59,Raclette Courdavault,Dairy Products,44.0,9,0.15,336.6,Simons bistro,Denmark
10417,2014-01-16,2014-02-13,2014-01-28,On-Time,70.29,Federal Shipping,77,Original Frankfurter Grüne Soße,Condiments,10.4,35,0.0,364,Simons bistro,Denmark
10417,2014-01-16,2014-02-13,2014-01-28,On-Time,70.29,Federal Shipping,46,Spegesild,Seafood,9.6,2,0.25,14.4,Simons bistro,Denmark
10417,2014-01-16,2014-02-13,2014-01-28,On-Time,70.29,Federal Shipping,68,Scottish Longbreads,Confections,10.0,36,0.25,270,Simons bistro,Denmark
10417,2014-01-16,2014-02-13,2014-01-28,On-Time,70.29,Federal Shipping,38,Côte de Blaye,Beverages,210.8,50,0.0,10540,Simons bistro,Denmark
10556,2014-06-03,2014-07-15,2014-06-13,On-Time,9.8,Speedy Express,72,Mozzarella di Giovanni,Dairy Products,34.8,24,0.0,835.2,Simons bistro,Denmark
10642,2014-08-22,2014-09-19,2014-09-05,On-Time,41.89,Federal Shipping,61,Sirop d'érable,Condiments,28.5,20,0.2,456,Simons bistro,Denmark
10642,2014-08-22,2014-09-19,2014-09-05,On-Time,41.89,Federal Shipping,21,Sir Rodney's Scones,Confections,10.0,30,0.2,240,Simons bistro,Denmark
10669,2014-09-15,2014-10-13,2014-09-22,On-Time,24.39,Speedy Express,36,Inlagd Sill,Seafood,19.0,30,0.0,570,Simons bistro,Denmark
10802,2014-12-29,2015-01-26,2015-01-02,On-Time,257.26,United Package,51,Manjimup Dried Apples,Produce,53.0,30,0.25,1192.5,Simons bistro,Denmark
10802,2014-12-29,2015-01-26,2015-01-02,On-Time,257.26,United Package,30,Nord-Ost Matjeshering,Seafood,25.89,25,0.25,485.44,Simons bistro,Denmark
10802,2014-12-29,2015-01-26,2015-01-02,On-Time,257.26,United Package,62,Tarte au sucre,Confections,49.3,5,0.25,184.88,Simons bistro,Denmark
10802,2014-12-29,2015-01-26,2015-01-02,On-Time,257.26,United Package,55,Pâté chinois,Meat & Poultry,24.0,60,0.25,1080,Simons bistro,Denmark
11074,2015-05-06,2015-06-03,,Unshipped,18.44,United Package,16,Pavlova,Confections,17.45,14,0.05,232.09,Simons bistro,Denmark
10271,2013-08-01,2013-08-29,2013-08-30,Delayed,4.54,United Package,33,Geitost,Dairy Products,2.0,24,0.0,48,Split Rail Beer & Ale,USA
10329,2013-10-15,2013-11-26,2013-10-23,On-Time,191.67,United Package,19,Teatime Chocolate Biscuits,Confections,7.3,10,0.05,69.35,Split Rail Beer & Ale,USA
10329,2013-10-15,2013-11-26,2013-10-23,On-Time,191.67,United Package,56,Gnocchi di nonna Alice,Grains & Cereals,30.4,12,0.05,346.56,Split Rail Beer & Ale,USA
10329,2013-10-15,2013-11-26,2013-10-23,On-Time,191.67,United Package,30,Nord-Ost Matjeshering,Seafood,20.7,8,0.05,157.32,Split Rail Beer & Ale,USA
10329,2013-10-15,2013-11-26,2013-10-23,On-Time,191.67,United Package,38,Côte de Blaye,Beverages,210.8,20,0.05,4005.2,Split Rail Beer & Ale,USA
10349,2013-11-08,2013-12-06,2013-11-15,On-Time,8.63,Speedy Express,54,Tourtière,Meat & Poultry,5.9,24,0.0,141.6,Split Rail Beer & Ale,USA
10369,2013-12-02,2013-12-30,2013-12-09,On-Time,195.68,United Package,29,Thüringer Rostbratwurst,Meat & Poultry,99.0,20,0.0,1980,Split Rail Beer & Ale,USA
10369,2013-12-02,2013-12-30,2013-12-09,On-Time,195.68,United Package,56,Gnocchi di nonna Alice,Grains & Cereals,30.4,18,0.25,410.4,Split Rail Beer & Ale,USA
10385,2013-12-17,2014-01-14,2013-12-23,On-Time,30.96,United Package,7,Uncle Bob's Organic Dried Pears,Produce,24.0,10,0.2,192,Split Rail Beer & Ale,USA
10385,2013-12-17,2014-01-14,2013-12-23,On-Time,30.96,United Package,68,Scottish Longbreads,Confections,10.0,8,0.2,64,Split Rail Beer & Ale,USA
10385,2013-12-17,2014-01-14,2013-12-23,On-Time,30.96,United Package,60,Camembert Pierrot,Dairy Products,27.2,20,0.2,435.2,Split Rail Beer & Ale,USA
10432,2014-01-31,2014-02-14,2014-02-07,On-Time,4.34,United Package,26,Gumbär Gummibärchen,Confections,24.9,10,0.0,249,Split Rail Beer & Ale,USA
10432,2014-01-31,2014-02-14,2014-02-07,On-Time,4.34,United Package,54,Tourtière,Meat & Poultry,5.9,40,0.0,236,Split Rail Beer & Ale,USA
10756,2014-11-27,2014-12-25,2014-12-02,On-Time,73.21,United Package,69,Gudbrandsdalsost,Dairy Products,36.0,20,0.2,576,Split Rail Beer & Ale,USA
10756,2014-11-27,2014-12-25,2014-12-02,On-Time,73.21,United Package,36,Inlagd Sill,Seafood,19.0,20,0.2,304,Split Rail Beer & Ale,USA
10756,2014-11-27,2014-12-25,2014-12-02,On-Time,73.21,United Package,18,Carnarvon Tigers,Seafood,62.5,21,0.2,1050,Split Rail Beer & Ale,USA
10756,2014-11-27,2014-12-25,2014-12-02,On-Time,73.21,United Package,68,Scottish Longbreads,Confections,12.5,6,0.2,60,Split Rail Beer & Ale,USA
10821,2015-01-08,2015-02-05,2015-01-15,On-Time,36.68,Speedy Express,35,Steeleye Stout,Beverages,18.0,20,0.0,360,Split Rail Beer & Ale,USA
10821,2015-01-08,2015-02-05,2015-01-15,On-Time,36.68,Speedy Express,51,Manjimup Dried Apples,Produce,53.0,6,0.0,318,Split Rail Beer & Ale,USA
10974,2015-03-25,2015-04-08,2015-04-03,On-Time,12.96,Federal Shipping,63,Vegie-spread,Condiments,43.9,10,0.0,439,Split Rail Beer & Ale,USA
10738,2014-11-12,2014-12-10,2014-11-18,On-Time,2.91,Speedy Express,16,Pavlova,Confections,17.45,3,0.0,52.35,Spécialités du monde,France
10907,2015-02-25,2015-03-25,2015-02-27,On-Time,9.19,Federal Shipping,75,Rhönbräu Klosterbier,Beverages,7.75,14,0.0,108.5,Spécialités du monde,France
10964,2015-03-20,2015-04-17,2015-03-24,On-Time,87.38,United Package,69,Gudbrandsdalsost,Dairy Products,36.0,10,0.0,360,Spécialités du monde,France
10964,2015-03-20,2015-04-17,2015-03-24,On-Time,87.38,United Package,38,Côte de Blaye,Beverages,263.5,5,0.0,1317.5,Spécialités du monde,France
10964,2015-03-20,2015-04-17,2015-03-24,On-Time,87.38,United Package,18,Carnarvon Tigers,Seafood,62.5,6,0.0,375,Spécialités du monde,France
11043,2015-04-22,2015-05-20,2015-04-29,On-Time,8.8,United Package,11,Queso Cabrales,Dairy Products,21.0,10,0.0,210,Spécialités du monde,France
10252,2013-07-09,2013-08-06,2013-07-11,On-Time,51.3,United Package,60,Camembert Pierrot,Dairy Products,27.2,40,0.0,1088,Suprêmes délices,Belgium
10252,2013-07-09,2013-08-06,2013-07-11,On-Time,51.3,United Package,20,Sir Rodney's Marmalade,Confections,64.8,40,0.05,2462.4,Suprêmes délices,Belgium
10252,2013-07-09,2013-08-06,2013-07-11,On-Time,51.3,United Package,33,Geitost,Dairy Products,2.0,25,0.05,47.5,Suprêmes délices,Belgium
10302,2013-09-10,2013-10-08,2013-10-09,Delayed,6.27,United Package,43,Ipoh Coffee,Beverages,36.8,12,0.0,441.6,Suprêmes délices,Belgium
10302,2013-09-10,2013-10-08,2013-10-09,Delayed,6.27,United Package,28,Rössle Sauerkraut,Produce,36.4,28,0.0,1019.2,Suprêmes délices,Belgium
10302,2013-09-10,2013-10-08,2013-10-09,Delayed,6.27,United Package,17,Alice Mutton,Meat & Poultry,31.2,40,0.0,1248,Suprêmes délices,Belgium
10458,2014-02-26,2014-03-26,2014-03-04,On-Time,147.06,Federal Shipping,43,Ipoh Coffee,Beverages,36.8,20,0.0,736,Suprêmes délices,Belgium
10458,2014-02-26,2014-03-26,2014-03-04,On-Time,147.06,Federal Shipping,71,Flotemysost,Dairy Products,17.2,50,0.0,860,Suprêmes délices,Belgium
10458,2014-02-26,2014-03-26,2014-03-04,On-Time,147.06,Federal Shipping,28,Rössle Sauerkraut,Produce,36.4,30,0.0,1092,Suprêmes délices,Belgium
10458,2014-02-26,2014-03-26,2014-03-04,On-Time,147.06,Federal Shipping,56,Gnocchi di nonna Alice,Grains & Cereals,30.4,15,0.0,456,Suprêmes délices,Belgium
10458,2014-02-26,2014-03-26,2014-03-04,On-Time,147.06,Federal Shipping,26,Gumbär Gummibärchen,Confections,24.9,30,0.0,747,Suprêmes délices,Belgium
10463,2014-03-04,2014-04-01,2014-03-06,On-Time,14.78,Federal Shipping,42,Singaporean Hokkien Fried Mee,Grains & Cereals,11.2,50,0.0,560,Suprêmes délices,Belgium
10463,2014-03-04,2014-04-01,2014-03-06,On-Time,14.78,Federal Shipping,19,Teatime Chocolate Biscuits,Confections,7.3,21,0.0,153.3,Suprêmes délices,Belgium
10475,2014-03-14,2014-04-11,2014-04-04,On-Time,68.52,Speedy Express,76,Lakkaliköri,Beverages,14.4,42,0.15,514.08,Suprêmes délices,Belgium
10475,2014-03-14,2014-04-11,2014-04-04,On-Time,68.52,Speedy Express,31,Gorgonzola Telino,Dairy Products,10.0,35,0.15,297.5,Suprêmes délices,Belgium
10475,2014-03-14,2014-04-11,2014-04-04,On-Time,68.52,Speedy Express,66,Louisiana Hot Spiced Okra,Condiments,13.6,60,0.15,693.6,Suprêmes délices,Belgium
10767,2014-12-05,2015-01-02,2014-12-15,On-Time,1.59,Federal Shipping,42,Singaporean Hokkien Fried Mee,Grains & Cereals,14.0,2,0.0,28,Suprêmes délices,Belgium
10841,2015-01-20,2015-02-17,2015-01-29,On-Time,424.3,United Package,56,Gnocchi di nonna Alice,Grains & Cereals,38.0,30,0.0,1140,Suprêmes délices,Belgium
10841,2015-01-20,2015-02-17,2015-01-29,On-Time,424.3,United Package,77,Original Frankfurter Grüne Soße,Condiments,13.0,15,0.0,195,Suprêmes délices,Belgium
10841,2015-01-20,2015-02-17,2015-01-29,On-Time,424.3,United Package,59,Raclette Courdavault,Dairy Products,55.0,50,0.0,2750,Suprêmes délices,Belgium
10841,2015-01-20,2015-02-17,2015-01-29,On-Time,424.3,United Package,10,Ikura,Seafood,31.0,16,0.0,496,Suprêmes délices,Belgium
10846,2015-01-22,2015-03-05,2015-01-23,On-Time,56.46,Federal Shipping,70,Outback Lager,Beverages,15.0,30,0.0,450,Suprêmes délices,Belgium
10846,2015-01-22,2015-03-05,2015-01-23,On-Time,56.46,Federal Shipping,74,Longlife Tofu,Produce,10.0,20,0.0,200,Suprêmes délices,Belgium
10846,2015-01-22,2015-03-05,2015-01-23,On-Time,56.46,Federal Shipping,4,Chef Anton's Cajun Seasoning,Condiments,22.0,21,0.0,462,Suprêmes délices,Belgium
10885,2015-02-12,2015-03-12,2015-02-18,On-Time,5.64,Federal Shipping,2,Chang,Beverages,19.0,20,0.0,380,Suprêmes délices,Belgium
10885,2015-02-12,2015-03-12,2015-02-18,On-Time,5.64,Federal Shipping,24,Guarana Fantastica,Beverages,4.5,12,0.0,54,Suprêmes délices,Belgium
10885,2015-02-12,2015-03-12,2015-02-18,On-Time,5.64,Federal Shipping,70,Outback Lager,Beverages,15.0,30,0.0,450,Suprêmes délices,Belgium
10885,2015-02-12,2015-03-12,2015-02-18,On-Time,5.64,Federal Shipping,77,Original Frankfurter Grüne Soße,Condiments,13.0,25,0.0,325,Suprêmes délices,Belgium
10930,2015-03-06,2015-04-17,2015-03-18,On-Time,15.55,Federal Shipping,21,Sir Rodney's Scones,Confections,10.0,36,0.0,360,Suprêmes délices,Belgium
10930,2015-03-06,2015-04-17,2015-03-18,On-Time,15.55,Federal Shipping,27,Schoggi Schokolade,Confections,43.9,25,0.0,1097.5,Suprêmes délices,Belgium
10930,2015-03-06,2015-04-17,2015-03-18,On-Time,15.55,Federal Shipping,55,Pâté chinois,Meat & Poultry,24.0,25,0.2,480,Suprêmes délices,Belgium
10930,2015-03-06,2015-04-17,2015-03-18,On-Time,15.55,Federal Shipping,58,Escargots de Bourgogne,Seafood,13.25,30,0.2,318,Suprêmes délices,Belgium
11035,2015-04-20,2015-05-18,2015-04-24,On-Time,0.17,United Package,54,Tourtière,Meat & Poultry,7.45,10,0.0,74.5,Suprêmes délices,Belgium
11035,2015-04-20,2015-05-18,2015-04-24,On-Time,0.17,United Package,35,Steeleye Stout,Beverages,18.0,60,0.0,1080,Suprêmes délices,Belgium
11035,2015-04-20,2015-05-18,2015-04-24,On-Time,0.17,United Package,42,Singaporean Hokkien Fried Mee,Grains & Cereals,14.0,30,0.0,420,Suprêmes délices,Belgium
